customer_id	email	first_name	last_name	registration_date	recency_days	frequency	monetary_value	avg_order_value	first_order_date	last_order_date	recency_score	frequency_score	monetary_score	rfm_segment	customer_segment
2542	dominguezomar@example.com	Crystal	Burnett	2025-03-10	81	1	340.53	170.265000	2025-06-25	2025-06-25	3	5	5	355	Loyal Customers
6845	briancruz@example.org	George	Keith	2023-01-17	59	1	339.57	113.190000	2025-07-17	2025-07-17	2	5	5	255	At Risk
9723	scottbarry@example.org	Jerry	Martinez	2024-03-22	83	2	339.53	169.765000	2025-01-31	2025-06-23	3	4	5	345	Loyal Customers
8429	willisdaisy@example.net	Brian	Davis	2022-05-14	269	2	339.03	169.515000	2023-06-18	2024-12-19	4	4	5	445	Champions
8038	hammondaustin@example.net	Allison	Smith	2024-11-07	151	2	338.76	169.380000	2025-01-15	2025-04-16	3	4	5	345	Loyal Customers
9666	rachelpeterson@example.com	Eric	Hayes	2024-08-13	63	2	338.16	84.540000	2024-08-14	2025-07-13	2	4	5	245	At Risk
9893	novakderrick@example.com	Kevin	Walls	2024-05-18	298	2	337.83	84.457500	2024-07-11	2024-11-20	4	4	5	445	Champions
9049	martinezmegan@example.net	Kimberly	Anderson	2022-10-25	418	2	337.52	112.506667	2023-09-10	2024-07-23	5	4	5	545	Champions
1667	taylordorothy@example.org	Kyle	Everett	2024-03-11	156	1	336.42	336.420000	2025-04-11	2025-04-11	3	5	5	355	Loyal Customers
5249	randall52@example.org	Thomas	Baxter	2024-01-20	224	1	336.40	112.133333	2025-02-02	2025-02-02	4	5	5	455	Champions
5563	suttonjennifer@example.com	Michael	Giles	2022-06-18	299	2	336.34	168.170000	2024-10-08	2024-11-19	4	4	5	445	Champions
9209	robert89@example.net	Robert	Smith	2025-04-14	120	1	334.82	167.410000	2025-05-17	2025-05-17	3	5	5	355	Loyal Customers
8294	collierryan@example.org	Tiffany	Davis	2023-06-05	172	1	334.47	334.470000	2025-03-26	2025-03-26	4	5	5	455	Champions
5176	jacksonjonathan@example.net	Lori	Ray	2022-04-18	1198	1	333.42	66.684000	2022-06-04	2022-06-04	5	5	5	555	Champions
6685	nicholastaylor@example.com	Joseph	Palmer	2025-09-09	3	1	332.90	332.900000	2025-09-11	2025-09-11	1	5	5	155	At Risk
7243	josephsmith@example.org	Barbara	Bryant	2022-03-02	966	1	332.90	332.900000	2023-01-22	2023-01-22	5	5	5	555	Champions
4506	jacquelineolson@example.net	Wendy	Lucero	2025-02-11	177	1	332.74	166.370000	2025-03-21	2025-03-21	4	5	5	455	Champions
6034	omatthews@example.org	Lisa	Case	2022-04-22	130	2	332.62	166.310000	2024-04-08	2025-05-07	3	4	5	345	Loyal Customers
4638	ashleyeaton@example.org	Douglas	Meyer	2023-06-20	678	1	331.84	165.920000	2023-11-06	2023-11-06	5	5	5	555	Champions
8445	lesterbernard@example.com	Taylor	Douglas	2024-11-01	64	1	331.74	331.740000	2025-07-12	2025-07-12	2	5	5	255	At Risk
7794	dhuang@example.net	Adam	Velez	2024-05-05	265	1	331.01	331.010000	2024-12-23	2024-12-23	4	5	5	455	Champions
6531	thomasstephens@example.com	Nicholas	Molina	2024-09-10	111	1	330.38	165.190000	2025-05-26	2025-05-26	3	5	5	355	Loyal Customers
554	hmorgan@example.net	Timothy	Williams	2024-05-15	187	1	329.78	82.445000	2025-03-11	2025-03-11	4	5	5	455	Champions
1016	roysara@example.net	Crystal	Henry	2022-10-19	426	1	329.54	329.540000	2024-07-15	2024-07-15	5	5	5	555	Champions
1517	carolhenderson@example.net	Edward	Barber	2024-05-26	468	1	328.29	328.290000	2024-06-03	2024-06-03	5	5	5	555	Champions
5864	davidjones@example.org	Melinda	Miller	2022-05-11	779	1	328.03	164.015000	2023-07-28	2023-07-28	5	5	5	555	Champions
2501	judymarshall@example.org	Richard	Smith	2024-11-10	234	1	328.03	328.030000	2025-01-23	2025-01-23	4	5	5	455	Champions
9506	randy89@example.com	Kathleen	Bryant	2023-09-11	137	1	327.00	163.500000	2025-04-30	2025-04-30	3	5	5	355	Loyal Customers
8219	zacharyflowers@example.net	Elizabeth	King	2024-08-28	333	1	326.68	326.680000	2024-10-16	2024-10-16	5	5	5	555	Champions
3340	hallcarolyn@example.org	Brian	Cardenas	2022-10-25	794	1	325.83	325.830000	2023-07-13	2023-07-13	5	5	5	555	Champions
333	michael03@example.com	Martin	Saunders	2022-07-13	58	1	325.34	162.670000	2025-07-18	2025-07-18	2	5	5	255	At Risk
6279	carrillomichael@example.org	Andrew	Neal	2024-04-09	59	1	325.26	325.260000	2025-07-17	2025-07-17	2	5	5	255	At Risk
9830	priceraven@example.org	Angela	Mcpherson	2023-01-01	716	1	325.02	325.020000	2023-09-29	2023-09-29	5	5	5	555	Champions
2721	davidjohnson@example.org	Eileen	Moyer	2025-01-02	13	2	324.93	81.232500	2025-03-22	2025-09-01	1	5	5	155	At Risk
4969	batesolivia@example.org	Susan	Jackson	2023-01-18	463	3	324.92	81.230000	2023-09-08	2024-06-08	5	4	5	545	Champions
1539	kayla33@example.net	Linda	Johnson	2023-12-27	305	1	324.84	324.840000	2024-11-13	2024-11-13	4	5	5	455	Champions
8729	annajensen@example.org	Christopher	Hardy	2025-08-30	7	2	324.07	108.023333	2025-09-06	2025-09-07	1	5	5	155	At Risk
3943	ian56@example.com	Derek	Haynes	2023-08-29	57	1	323.70	323.700000	2025-07-19	2025-07-19	2	5	5	255	At Risk
6131	xgibbs@example.com	Lisa	Carroll	2025-04-26	82	2	323.31	161.655000	2025-06-15	2025-06-24	3	4	5	345	Loyal Customers
1072	larsenmegan@example.net	Rachael	Figueroa	2023-07-17	14	1	322.56	322.560000	2025-08-31	2025-08-31	1	5	5	155	At Risk
7106	jack34@example.org	John	Torres	2024-08-24	373	2	322.40	161.200000	2024-08-27	2024-09-06	5	4	5	545	Champions
3385	diazsusan@example.net	Sophia	Johnson	2024-05-13	173	1	321.64	107.213333	2025-03-25	2025-03-25	4	5	5	455	Champions
9802	thomas26@example.org	Riley	Brooks	2023-07-23	596	1	321.57	160.785000	2024-01-27	2024-01-27	5	5	5	555	Champions
8311	krystalcurry@example.org	Debbie	Williams	2022-06-21	1151	1	321.06	107.020000	2022-07-21	2022-07-21	5	5	5	555	Champions
3814	stevensdonna@example.org	Katherine	Brown	2022-02-02	1076	1	320.19	320.190000	2022-10-04	2022-10-04	5	5	5	555	Champions
2818	anthony60@example.net	Erin	Atkinson	2023-01-02	49	3	319.83	106.610000	2025-01-02	2025-07-27	2	3	5	235	At Risk
2298	stanleygary@example.org	Patrick	George	2024-10-26	88	1	319.03	159.515000	2025-06-18	2025-06-18	3	5	5	355	Loyal Customers
5787	amandaacosta@example.com	Jason	Haley	2022-08-06	468	2	318.61	159.305000	2023-04-09	2024-06-03	5	4	5	545	Champions
6607	benjamin90@example.net	Cynthia	Parker	2023-07-28	526	1	317.93	317.930000	2024-04-06	2024-04-06	5	5	5	555	Champions
904	tyler23@example.com	Dana	Mccarthy	2022-08-01	622	1	316.15	316.150000	2024-01-01	2024-01-01	5	5	5	555	Champions
8317	johnsonjeffery@example.net	Christina	Morris	2022-04-11	1040	1	314.98	104.993333	2022-11-09	2022-11-09	5	5	5	555	Champions
6785	dorothy51@example.com	Joseph	Carrillo	2021-12-20	1181	1	313.85	156.925000	2022-06-21	2022-06-21	5	5	5	555	Champions
9503	jeff27@example.org	Jessica	Hamilton	2022-08-31	1049	1	313.32	104.440000	2022-10-31	2022-10-31	5	5	5	555	Champions
1882	sherrythomas@example.org	Daniel	Jones	2022-06-04	425	2	312.60	104.200000	2022-12-30	2024-07-16	5	4	5	545	Champions
219	iaguilar@example.net	Sandra	Kane	2023-03-18	841	1	312.43	312.430000	2023-05-27	2023-05-27	5	5	5	555	Champions
400	colematthew@example.com	Michael	Grant	2024-12-15	145	2	312.04	104.013333	2025-01-17	2025-04-22	3	4	5	345	Loyal Customers
378	zbell@example.net	Rebecca	Hood	2025-06-16	13	2	311.94	77.985000	2025-07-15	2025-09-01	1	5	5	155	At Risk
4920	rossandrew@example.com	Lori	Fuentes	2022-05-20	36	2	311.50	77.875000	2022-09-09	2025-08-09	2	4	5	245	At Risk
5453	sara12@example.net	Danielle	Phillips	2023-02-22	869	1	309.92	103.306667	2023-04-29	2023-04-29	5	5	5	555	Champions
4104	kristenroberts@example.net	Janice	Eaton	2025-04-14	12	1	309.11	309.110000	2025-09-02	2025-09-02	1	5	5	155	At Risk
6216	fporter@example.org	Antonio	Cervantes	2023-06-28	748	1	307.46	307.460000	2023-08-28	2023-08-28	5	5	5	555	Champions
4268	hamiltonkenneth@example.org	Amber	Quinn	2024-11-24	143	1	306.62	306.620000	2025-04-24	2025-04-24	3	5	5	355	Loyal Customers
9740	justin99@example.net	Thomas	Warren	2024-06-11	305	1	306.62	306.620000	2024-11-13	2024-11-13	4	5	5	455	Champions
3070	davidthomas@example.net	Joshua	Johnson	2023-06-18	136	2	306.10	153.050000	2023-11-16	2025-05-01	3	4	5	345	Loyal Customers
9781	carriemccall@example.org	Nancy	Gray	2022-07-01	701	1	305.64	152.820000	2023-10-14	2023-10-14	5	5	5	555	Champions
6550	ramireztimothy@example.com	Elizabeth	Herman	2021-09-14	1068	1	305.50	305.500000	2022-10-12	2022-10-12	5	5	5	555	Champions
1694	stacey22@example.net	Chelsea	Ramirez	2021-12-08	137	3	305.41	101.803333	2023-06-09	2025-04-30	3	3	5	335	Loyal Customers
6148	jennysanchez@example.net	James	Henry	2024-11-06	261	1	304.89	152.445000	2024-12-27	2024-12-27	4	5	5	455	Champions
5197	brewereric@example.net	Ronald	Montes	2022-03-07	726	3	304.15	76.037500	2022-04-15	2023-09-19	5	4	5	545	Champions
5138	deborah80@example.com	Julie	Cobb	2022-03-09	766	1	304.09	101.363333	2023-08-10	2023-08-10	5	5	5	555	Champions
2293	elizabeth14@example.com	Kristin	Blackwell	2024-06-14	113	2	303.17	101.056667	2024-09-10	2025-05-24	3	4	5	345	Loyal Customers
3930	pcastro@example.org	Nicole	Peterson	2025-06-09	27	1	303.05	303.050000	2025-08-18	2025-08-18	1	5	5	155	At Risk
4036	rebeccasmith@example.net	Teresa	Montes	2024-07-19	289	1	302.80	151.400000	2024-11-29	2024-11-29	4	5	5	455	Champions
763	shatfield@example.org	Jessica	Carter	2023-02-04	934	1	301.96	100.653333	2023-02-23	2023-02-23	5	5	5	555	Champions
6345	douglas38@example.org	Dakota	Williams	2025-06-19	16	2	301.78	100.593333	2025-08-21	2025-08-29	1	5	5	155	At Risk
6744	david78@example.com	Gregory	Ford	2022-10-04	49	2	301.25	150.625000	2023-10-27	2025-07-27	2	4	5	245	At Risk
7397	garrett22@example.com	Crystal	Paul	2025-06-26	15	1	301.20	150.600000	2025-08-30	2025-08-30	1	5	5	155	At Risk
3412	wilcoxryan@example.net	Kaitlyn	Burch	2025-07-02	4	1	301.09	150.545000	2025-09-10	2025-09-10	1	5	5	155	At Risk
4633	ian96@example.com	Mark	Torres	2022-09-08	122	2	300.85	150.425000	2023-09-16	2025-05-15	3	4	5	345	Loyal Customers
4797	ilee@example.net	Tracy	Lewis	2022-05-07	627	1	300.23	150.115000	2023-12-27	2023-12-27	5	5	5	555	Champions
3686	mhood@example.org	Ashley	Hernandez	2022-10-06	112	2	299.65	149.825000	2024-11-02	2025-05-25	3	4	5	345	Loyal Customers
3277	icombs@example.net	Rachel	Jackson	2023-05-03	330	1	298.91	99.636667	2024-10-19	2024-10-19	5	5	5	555	Champions
2658	patrickgregory@example.net	Kathryn	Scott	2025-01-10	79	2	298.49	99.496667	2025-02-23	2025-06-27	3	4	5	345	Loyal Customers
1806	johnsonsteven@example.net	Steven	Lopez	2023-09-07	44	3	297.78	74.445000	2024-06-24	2025-08-01	2	3	5	235	At Risk
4344	anthony29@example.org	Meagan	Rose	2025-05-25	88	2	297.73	148.865000	2025-06-01	2025-06-18	3	4	5	345	Loyal Customers
7616	linda53@example.org	Denise	Shepherd	2024-05-23	350	1	297.43	99.143333	2024-09-29	2024-09-29	5	5	5	555	Champions
9014	brandimiller@example.org	Joseph	Coleman	2025-07-03	33	1	297.39	148.695000	2025-08-12	2025-08-12	2	5	5	255	At Risk
8912	adkinsbrittany@example.org	Laura	Acosta	2022-05-03	146	2	296.76	98.920000	2023-05-27	2025-04-21	3	4	5	345	Loyal Customers
3589	randalljonathan@example.org	Jerry	Vasquez	2024-01-31	15	3	296.64	98.880000	2024-04-23	2025-08-30	1	3	5	135	At Risk
6615	ejohnson@example.com	David	Oliver	2022-01-12	281	1	295.52	98.506667	2024-12-07	2024-12-07	4	5	5	455	Champions
6202	zhayden@example.net	Adam	Taylor	2022-12-16	28	2	295.32	98.440000	2025-06-02	2025-08-17	2	5	5	255	At Risk
7980	kdavis@example.com	Melinda	Hill	2025-09-10	1	1	294.88	294.880000	2025-09-13	2025-09-13	1	5	5	155	At Risk
4481	richardking@example.org	Lauren	Sharp	2025-08-11	2	2	294.52	147.260000	2025-09-04	2025-09-12	1	5	5	155	At Risk
8961	whitebryan@example.net	Tyler	Smith	2022-12-26	758	1	294.32	147.160000	2023-08-18	2023-08-18	5	5	5	555	Champions
57	fbrewer@example.com	Laura	Davis	2023-12-04	406	3	294.18	73.545000	2024-04-03	2024-08-04	5	4	5	545	Champions
7139	tgreen@example.net	Amanda	Haynes	2023-09-27	36	1	293.80	146.900000	2025-08-09	2025-08-09	2	5	5	255	At Risk
5783	alvarezterri@example.com	Bruce	Terrell	2025-08-30	2	1	293.72	146.860000	2025-09-12	2025-09-12	1	5	5	155	At Risk
4203	sharon79@example.org	Richard	Patterson	2024-02-11	28	1	293.32	293.320000	2025-08-17	2025-08-17	2	5	5	255	At Risk
5827	jcarter@example.com	Daniel	Sims	2024-05-12	232	1	292.59	146.295000	2025-01-25	2025-01-25	4	5	5	455	Champions
6374	mnicholson@example.com	Hector	Kramer	2025-03-22	107	1	292.46	146.230000	2025-05-30	2025-05-30	3	5	5	355	Loyal Customers
2711	blevinskimberly@example.org	Lauren	Figueroa	2023-05-01	355	1	291.95	145.975000	2024-09-24	2024-09-24	5	5	5	555	Champions
1700	davisjennifer@example.org	Dorothy	Anderson	2022-11-20	582	2	291.33	97.110000	2023-08-30	2024-02-10	5	4	5	545	Champions
1987	luis41@example.net	Joshua	Smith	2025-04-09	140	1	290.35	145.175000	2025-04-27	2025-04-27	3	5	5	355	Loyal Customers
4168	cory93@example.com	James	Garcia	2024-09-23	279	1	289.43	144.715000	2024-12-09	2024-12-09	4	5	5	455	Champions
8884	michelle31@example.net	Patricia	Turner	2024-04-06	387	2	289.38	144.690000	2024-08-15	2024-08-23	5	4	5	545	Champions
789	maynardjohn@example.com	David	Rodriguez	2025-09-02	12	1	289.38	144.690000	2025-09-02	2025-09-02	1	5	5	155	At Risk
207	patrick21@example.net	Julie	Reed	2023-04-05	229	1	288.81	96.270000	2025-01-28	2025-01-28	4	5	5	455	Champions
9649	andrea75@example.net	Katelyn	Gonzalez	2022-07-30	191	2	288.80	72.200000	2024-09-18	2025-03-07	4	4	5	445	Champions
1596	estradaian@example.com	Kristen	Mccullough	2024-06-07	360	1	288.48	144.240000	2024-09-19	2024-09-19	5	5	5	555	Champions
9664	riveratyler@example.net	Ashley	Snow	2022-01-13	332	1	288.42	288.420000	2024-10-17	2024-10-17	5	5	5	555	Champions
5860	mcgeedeborah@example.com	Stephanie	Taylor	2024-06-11	201	2	288.24	144.120000	2025-01-03	2025-02-25	4	4	5	445	Champions
1425	jameshall@example.org	Stephanie	Edwards	2022-10-02	785	3	285.47	57.094000	2022-10-08	2023-07-22	5	4	5	545	Champions
2824	kyleboyd@example.com	Lindsey	Ross	2023-04-19	402	1	284.17	284.170000	2024-08-08	2024-08-08	5	5	5	555	Champions
5669	dixonruth@example.com	Daniel	Brooks	2025-03-12	25	3	283.57	70.892500	2025-05-12	2025-08-20	1	4	5	145	At Risk
6122	richardgreen@example.net	Alex	Mann	2023-07-10	270	1	283.34	283.340000	2024-12-18	2024-12-18	4	5	5	455	Champions
4579	teresascott@example.org	Sydney	Alvarez	2025-06-18	13	1	283.28	141.640000	2025-09-01	2025-09-01	1	5	5	155	At Risk
6767	cookpatricia@example.org	Steven	Carpenter	2025-01-28	164	1	283.08	283.080000	2025-04-03	2025-04-03	3	5	5	355	Loyal Customers
1332	danielhayes@example.org	Vincent	Conley	2024-11-17	189	1	282.08	282.080000	2025-03-09	2025-03-09	4	5	5	455	Champions
4401	ruthbass@example.com	Dana	Williams	2025-04-22	82	1	281.63	281.630000	2025-06-24	2025-06-24	3	5	5	355	Loyal Customers
5142	valenzueladanny@example.net	Michael	Spence	2022-06-20	842	1	281.52	140.760000	2023-05-26	2023-05-26	5	5	5	555	Champions
6486	amy57@example.com	Alyssa	Carney	2022-03-18	668	1	280.78	140.390000	2023-11-16	2023-11-16	5	5	5	555	Champions
3527	rmiller@example.org	Beth	Lee	2025-08-24	16	1	280.66	280.660000	2025-08-29	2025-08-29	1	5	5	155	At Risk
359	eugenewalker@example.com	James	White	2022-07-20	951	1	280.45	93.483333	2023-02-06	2023-02-06	5	5	5	555	Champions
6935	hannah72@example.net	Brittany	Payne	2023-11-03	37	1	280.04	140.020000	2025-08-08	2025-08-08	2	5	5	255	At Risk
520	tracybrown@example.net	Dawn	Porter	2022-04-06	610	1	278.79	139.395000	2024-01-13	2024-01-13	5	5	5	555	Champions
7870	millerdorothy@example.org	Cindy	Smith	2023-03-24	680	1	277.54	138.770000	2023-11-04	2023-11-04	5	5	5	555	Champions
6831	jennifer31@example.net	Samantha	Adkins	2022-12-09	282	1	277.47	138.735000	2024-12-06	2024-12-06	4	5	5	455	Champions
2202	zcoleman@example.net	Tiffany	Rodriguez	2023-06-12	40	2	277.45	138.725000	2025-02-22	2025-08-05	2	4	5	245	At Risk
7868	xperez@example.org	Jerry	Perez	2024-04-29	57	2	276.92	138.460000	2024-10-10	2025-07-19	2	4	5	245	At Risk
473	matthew99@example.org	Marilyn	Lee	2022-12-31	193	2	276.83	138.415000	2023-02-13	2025-03-05	4	4	5	445	Champions
8000	richard21@example.net	Julie	Jenkins	2024-02-14	348	1	276.48	138.240000	2024-10-01	2024-10-01	5	5	5	555	Champions
6448	schroederaaron@example.net	Catherine	Wright	2023-01-10	694	1	276.05	276.050000	2023-10-21	2023-10-21	5	5	5	555	Champions
5159	johnsonkelly@example.net	Erica	Bryant	2023-10-18	190	1	275.35	275.350000	2025-03-08	2025-03-08	4	5	5	455	Champions
8920	zgreen@example.com	Brian	Schwartz	2022-08-20	426	1	274.49	137.245000	2024-07-15	2024-07-15	5	5	5	555	Champions
1721	karen00@example.com	Gregory	Reilly	2021-12-08	3	2	274.22	54.844000	2024-03-08	2025-09-11	1	5	5	155	At Risk
6616	waltersvictoria@example.net	Terri	Wallace	2024-09-23	234	1	273.23	136.615000	2025-01-23	2025-01-23	4	5	5	455	Champions
47	meadowsbrittany@example.net	Anthony	Day	2025-05-19	38	1	272.53	272.530000	2025-08-07	2025-08-07	2	5	5	255	At Risk
4953	clarkisaac@example.com	Brian	Robertson	2021-12-26	176	1	272.52	272.520000	2025-03-22	2025-03-22	4	5	5	455	Champions
3874	epark@example.org	Leah	Anderson	2022-06-12	83	1	271.89	135.945000	2025-06-23	2025-06-23	3	5	5	355	Loyal Customers
9482	gkeller@example.org	Steven	Liu	2024-01-26	285	1	271.71	135.855000	2024-12-03	2024-12-03	4	5	5	455	Champions
4211	katherinecurry@example.org	Samuel	Moore	2025-05-24	31	1	271.15	271.150000	2025-08-14	2025-08-14	2	5	5	255	At Risk
8412	williamsbethany@example.net	Nicole	Farley	2023-10-10	368	1	270.87	135.435000	2024-09-11	2024-09-11	5	5	5	555	Champions
4271	edgarharvey@example.com	Todd	Robinson	2022-06-12	1055	1	270.29	270.290000	2022-10-25	2022-10-25	5	5	5	555	Champions
7596	stephaniepineda@example.net	Roy	Klein	2023-03-10	313	3	269.89	67.472500	2023-03-11	2024-11-05	4	3	5	435	Loyal Customers
1444	alvaradomindy@example.com	Parker	Harvey	2023-03-06	540	1	269.87	89.956667	2024-03-23	2024-03-23	5	5	5	555	Champions
8422	obrienbrittany@example.org	Timothy	Ayala	2023-11-06	320	1	269.43	269.430000	2024-10-29	2024-10-29	4	5	5	455	Champions
8823	carlossims@example.net	Leslie	Gamble	2022-10-25	126	1	268.75	268.750000	2025-05-11	2025-05-11	3	5	5	355	Loyal Customers
2254	kevin69@example.net	Matthew	Nichols	2022-07-30	578	1	268.58	268.580000	2024-02-14	2024-02-14	5	5	5	555	Champions
1131	hberry@example.org	Shelby	Li	2023-02-03	491	2	268.23	134.115000	2023-05-07	2024-05-11	5	4	5	545	Champions
7211	rhodesamy@example.com	Luis	Knight	2023-04-18	53	2	268.03	89.343333	2023-12-31	2025-07-23	2	4	5	245	At Risk
9100	chasejason@example.org	Daniel	Garcia	2024-08-07	39	2	267.58	133.790000	2024-08-08	2025-08-06	2	4	5	245	At Risk
9373	jmartin@example.org	Douglas	Anderson	2024-11-23	115	1	267.50	267.500000	2025-05-22	2025-05-22	3	5	5	355	Loyal Customers
6828	beverly46@example.com	Brittany	Rodriguez	2022-03-04	14	1	266.93	266.930000	2025-08-31	2025-08-31	1	5	5	155	At Risk
2909	timothyharrison@example.org	Andre	Brown	2025-02-09	103	2	266.73	133.365000	2025-02-28	2025-06-03	3	4	5	345	Loyal Customers
9890	williamscurtis@example.com	Dwayne	Fleming	2025-07-09	64	1	266.04	133.020000	2025-07-12	2025-07-12	2	5	5	255	At Risk
8047	zberry@example.org	Ann	English	2024-04-29	446	1	265.82	265.820000	2024-06-25	2024-06-25	5	5	5	555	Champions
8210	wrightmorgan@example.com	Paul	Townsend	2022-09-03	385	1	265.82	265.820000	2024-08-25	2024-08-25	5	5	5	555	Champions
7092	wheelerspencer@example.com	Jeffrey	Johnson	2023-02-14	283	1	265.71	132.855000	2024-12-05	2024-12-05	4	5	5	455	Champions
4056	michaelstout@example.org	Jeffrey	Figueroa	2023-02-24	521	2	265.43	88.476667	2023-04-25	2024-04-11	5	4	5	545	Champions
6878	gfrederick@example.net	Kevin	Byrd	2023-02-03	635	1	264.73	88.243333	2023-12-19	2023-12-19	5	5	5	555	Champions
3881	gentrykatherine@example.net	Aaron	Young	2024-03-04	375	1	264.57	132.285000	2024-09-04	2024-09-04	5	5	5	555	Champions
8826	jamesholmes@example.net	Maria	Davis	2024-05-11	201	1	264.18	264.180000	2025-02-25	2025-02-25	4	5	5	455	Champions
6853	baldwineric@example.org	Kevin	Webb	2024-08-06	302	1	263.82	263.820000	2024-11-16	2024-11-16	4	5	5	455	Champions
8609	bethanycohen@example.org	Rose	Lee	2022-07-07	115	4	263.44	65.860000	2022-11-20	2025-05-22	3	2	5	325	Others
3785	judith43@example.net	Joshua	Medina	2023-05-24	398	2	263.26	131.630000	2023-06-12	2024-08-12	5	4	5	545	Champions
1248	andrewjohnson@example.org	Jamie	Carey	2023-11-14	121	1	263.21	263.210000	2025-05-16	2025-05-16	3	5	5	355	Loyal Customers
233	bpayne@example.org	Jill	Valdez	2023-11-14	435	1	263.17	263.170000	2024-07-06	2024-07-06	5	5	5	555	Champions
7922	coreyjones@example.org	Joseph	Smith	2022-07-12	693	1	263.17	263.170000	2023-10-22	2023-10-22	5	5	5	555	Champions
9733	martinezcourtney@example.com	Carrie	Freeman	2025-01-11	169	1	261.91	261.910000	2025-03-29	2025-03-29	4	5	5	455	Champions
5407	jamesgibbs@example.com	Tara	King	2022-09-26	238	2	261.69	130.845000	2024-02-07	2025-01-19	4	4	5	445	Champions
4913	gbray@example.com	Sheri	Allen	2022-08-24	212	1	261.17	130.585000	2025-02-14	2025-02-14	4	5	5	455	Champions
2584	bfoster@example.org	Dustin	Nguyen	2023-05-09	302	2	261.08	87.026667	2023-09-27	2024-11-16	4	4	5	445	Champions
3022	davieswilliam@example.org	Terri	Brown	2022-08-28	607	1	260.98	130.490000	2024-01-16	2024-01-16	5	5	5	555	Champions
3668	hernandeztravis@example.net	Benjamin	Jones	2024-09-03	370	1	260.94	260.940000	2024-09-09	2024-09-09	5	5	5	555	Champions
4595	rgross@example.com	Kaitlyn	Miller	2025-01-26	32	2	259.28	129.640000	2025-04-23	2025-08-13	2	4	5	245	At Risk
6077	christopherpeterson@example.org	Todd	Rubio	2023-08-27	20	1	259.18	86.393333	2025-08-25	2025-08-25	1	5	5	155	At Risk
8085	paul76@example.net	Alex	Crawford	2024-03-10	103	2	259.03	86.343333	2024-05-08	2025-06-03	3	4	5	345	Loyal Customers
6463	johnlewis@example.com	James	Crane	2024-03-25	460	2	258.63	129.315000	2024-06-10	2024-06-11	5	4	5	545	Champions
7494	ramosmathew@example.net	Angela	Adams	2025-08-12	1	1	258.63	258.630000	2025-09-13	2025-09-13	1	5	5	155	At Risk
6922	emaldonado@example.net	James	Wagner	2025-04-03	86	1	258.33	129.165000	2025-06-20	2025-06-20	3	5	5	355	Loyal Customers
6462	frank04@example.net	Suzanne	Davis	2021-10-27	62	2	257.68	128.840000	2024-12-09	2025-07-14	2	4	5	245	At Risk
4673	powersjoseph@example.net	Devon	Murphy	2024-06-16	318	1	257.35	257.350000	2024-10-31	2024-10-31	4	5	5	455	Champions
7359	sthomas@example.com	Ronald	Maldonado	2022-01-25	338	1	257.35	257.350000	2024-10-11	2024-10-11	5	5	5	555	Champions
6399	schultzbailey@example.org	Allison	Thompson	2022-12-26	649	1	257.15	128.575000	2023-12-05	2023-12-05	5	5	5	555	Champions
3599	joan80@example.com	Crystal	Smith	2022-01-06	982	1	256.33	256.330000	2023-01-06	2023-01-06	5	5	5	555	Champions
171	garciamark@example.com	Craig	Townsend	2023-10-29	655	1	256.28	128.140000	2023-11-29	2023-11-29	5	5	5	555	Champions
3145	kmartinez@example.net	Dominique	Maynard	2022-11-02	1046	1	255.78	255.780000	2022-11-03	2022-11-03	5	5	5	555	Champions
5254	dlong@example.net	Heather	Richardson	2024-10-25	74	1	255.32	255.320000	2025-07-02	2025-07-02	2	5	5	255	At Risk
5282	kaitlyncastro@example.com	Linda	Rogers	2024-12-23	210	2	254.46	84.820000	2025-01-11	2025-02-16	4	4	5	445	Champions
34	jessica56@example.net	Tracey	Wilson	2021-11-08	808	2	253.92	126.960000	2022-05-27	2023-06-29	5	4	5	545	Champions
4609	johnjohnson@example.org	Sara	Lopez	2021-11-04	294	2	253.52	84.506667	2022-12-01	2024-11-24	4	4	5	445	Champions
4834	jonathanford@example.net	Daniel	Hernandez	2022-09-23	61	2	253.41	84.470000	2023-03-06	2025-07-15	2	4	5	245	At Risk
8224	gregoryjohnson@example.org	Rebekah	Hurley	2024-01-23	498	1	253.29	126.645000	2024-05-04	2024-05-04	5	5	5	555	Champions
8755	emma66@example.net	David	Torres	2024-12-10	271	1	252.32	252.320000	2024-12-17	2024-12-17	4	5	5	455	Champions
1466	icooper@example.org	Katie	Powell	2023-08-30	510	1	251.42	83.806667	2024-04-22	2024-04-22	5	5	5	555	Champions
6624	logannelson@example.org	Jack	Hunt	2023-10-31	61	1	251.20	251.200000	2025-07-15	2025-07-15	2	5	5	255	At Risk
1164	xserrano@example.com	Bradley	Thomas	2025-01-10	142	1	250.85	250.850000	2025-04-25	2025-04-25	3	5	5	355	Loyal Customers
690	tiffanycoleman@example.org	Sally	Gonzalez	2023-12-28	340	1	250.67	125.335000	2024-10-09	2024-10-09	5	5	5	555	Champions
9860	kendra45@example.org	Ivan	Chambers	2022-12-19	174	1	250.46	250.460000	2025-03-24	2025-03-24	4	5	5	455	Champions
6537	barnesstephanie@example.net	Hailey	Cherry	2024-08-11	331	1	250.23	125.115000	2024-10-18	2024-10-18	5	5	5	555	Champions
2115	sboyer@example.com	Stephanie	Mcgee	2023-08-08	721	1	249.39	124.695000	2023-09-24	2023-09-24	5	5	5	555	Champions
